codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones,inicio_automatica
10704002,DGA,dga_web,Rio Futaleufu Ante Junta Rio Malito,42,-43.4492,-72.1075,107,Rio Yelcho,1070,Rio Futaleufu,2014-01-01,2019-09-29,1907,-
11023001,DGA,dga_web,Valle Rio Frio,215,-43.4683,-72.3536,110,Rio Palena Y Costeras Limite Decima Region,1102,Rio Palena Entre Frontera Y Rio Rosselot,2000-07-01,2019-09-30,6983,-
10704001,DGA,dga_web,Palena,275,-43.6175,-71.7839,107,Rio Yelcho,1070,Rio Futaleufu,2000-07-01,2019-09-30,6875,-
11043001,DGA,dga_web,Marin Balmaceda,10,-43.7717,-72.9547,110,Rio Palena Y Costeras Limite Decima Region,1104,R. Palena Bajo,1993-08-01,2019-11-26,7231,2019-05-06
11041001,DGA,dga_web,La Junta,45,-43.9708,-72.4056,110,Rio Palena Y Costeras Limite Decima Region,1104,R. Palena Bajo,1981-01-01,2019-12-31,12472,2017-07-14
11034001,DGA,dga_web,Bordalit,90,-44.0483,-72.3161,110,Rio Palena Y Costeras Limite Decima Region,1103,Rio Rosselot,1993-12-01,2012-11-30,6522,-
11033001,DGA,dga_web,Villa Alegre (L.E.),150,-44.0669,-72.2008,110,Rio Palena Y Costeras Limite Decima Region,1103,Rio Rosselot,1993-10-01,2001-11-30,2919,-
11031001,DGA,dga_web,Lago Verde,350,-44.2394,-71.8461,110,Rio Palena Y Costeras Limite Decima Region,1103,Rio Rosselot,1993-05-01,2019-08-31,5702,-
11120001,DGA,dga_web,Puerto Puyuhuapi,10,-44.3228,-72.5597,111,Costeras E Islas Entre R.Palena Y R.Aisen,1112,Costeras Entre Rio Marchant Y Seno Ventisquero,1981-01-01,2019-12-31,12753,2019-05-12
11140001,DGA,dga_web,Rio Cisnes,740,-44.4975,-71.3064,111,Costeras E Islas Entre R.Palena Y R.Aisen,1114,Rio Cisnes,1981-01-01,2019-08-26,11680,-
11143003,DGA,dga_web,La Tapera,550,-44.6472,-71.6736,111,Costeras E Islas Entre R.Palena Y R.Aisen,1114,Rio Cisnes,1981-01-01,2003-05-31,6815,-
11144002,DGA,dga_web,Cisnes Medio,180,-44.6653,-72.2661,111,Costeras E Islas Entre R.Palena Y R.Aisen,1114,Rio Cisnes,1981-02-01,2019-08-31,13283,-
11147003,DGA,dga_web,Puerto Cisnes,10,-44.7278,-72.6814,111,Costeras E Islas Entre R.Palena Y R.Aisen,1114,Rio Cisnes,1955-12-21,2019-12-31,19051,2019-05-08
11180000,DGA,dga_web,Islas Huichas,6,-45.1553,-73.5164,111,Costeras E Islas Entre R.Palena Y R.Aisen,1118,Islas Al Este Canal Moraleda,2011-01-01,2019-12-31,2616,2017-11-02
11304001,DGA,dga_web,Villa Maihuales,150,-45.1733,-72.1478,113,Rio Aisen,1130,Rio Maniguales,1986-01-01,2019-05-24,10597,-
11300001,DGA,dga_web,Estancia Bao Nuevo,700,-45.2669,-71.5292,113,Rio Aisen,1130,Rio Maniguales,2000-11-23,2019-08-11,6717,-
11302002,DGA,dga_web,Irehuao,535,-45.2706,-71.7092,113,Rio Aisen,1130,Rio Maniguales,1993-07-01,2019-08-31,7510,-
11307002,DGA,dga_web,Villa Ortega,550,-45.3719,-71.9822,113,Rio Aisen,1130,Rio Maniguales,1980-12-01,2019-08-31,10886,-
11342002,DGA,dga_web,Puerto Aysen,10,-45.4006,-72.7,113,Rio Aisen,1134,Rio Aisen Entre Rio Riesco Y Desembocadura,1931-02-01,2009-07-31,18833,-
11318002,DGA,dga_web,El Balseo,25,-45.4036,-72.4878,113,Rio Aisen,1131,Rio Simpson,1980-12-01,2019-08-31,12663,-
11342001,DGA,dga_web,Rio Aysen En Puerto Aysen,32,-45.4058,-72.6231,113,Rio Aisen,1134,Rio Aisen Entre Rio Riesco Y Desembocadura,2002-05-01,2019-12-31,5888,2017-07-06
11400001,DGA,dga_web,Puerto Chacabuco,20,-45.4644,-72.8178,114,Costeras E Islas Entre R Aisen Y R Baker Y Canal Gral. Martinez,1140,Costeras Entre R.  Aisen Y R.  Huemules (Incl.),1965-06-01,2019-08-30,15838,-
11316004,DGA,dga_web,Coyhaique Alto,730,-45.4803,-71.6044,113,Rio Aisen,1131,Rio Simpson,1962-01-01,2019-12-31,16498,2017-07-27
11317005,DGA,dga_web,Coyhaique Conaf,340,-45.5511,-72.0589,113,Rio Aisen,1131,Rio Simpson,2002-05-03,2018-11-26,5440,-
11317001,DGA,dga_web,Rio Simpson Bajo Junta Coyhaique,210,-45.5517,-72.0681,113,Rio Aisen,1131,Rio Simpson,2005-12-01,2019-12-31,4954,2017-05-31
11316003,DGA,dga_web,Coyhaique (Escuela Agricola),343,-45.5739,-72.0286,113,Rio Aisen,1131,Rio Simpson,1984-01-01,2019-12-31,11876,2017-08-12
11310003,DGA,dga_web,Rio Blanco Chico Antes Junta Oscuro,515,-45.8853,-71.7211,113,Rio Aisen,1131,Rio Simpson,2010-12-01,2019-08-31,3132,-
11503001,DGA,dga_web,Villa Cerro Castillo,345,-46.1206,-72.1539,115,Rio Baker,1150,R. Ibanez,1992-10-01,2019-08-31,8608,-
11505001,DGA,dga_web,Rio Ibaez En Desembocadura,220,-46.2692,-71.9908,115,Rio Baker,1150,R. Ibanez,2005-12-01,2019-12-31,4410,2017-10-31
11511001,DGA,dga_web,Puerto Ibaez,215,-46.2892,-71.9336,115,Rio Baker,1151,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez),1961-12-14,2009-04-13,10423,-
11514001,DGA,dga_web,Rio Murta En Desembocadura,219,-46.4333,-72.7,115,Rio Baker,1151,Vertiente N Lago G. Carrera (Exc. Rio Ibanez),2019-05-06,2019-12-31,50,2019-05-06
11513001,DGA,dga_web,Bahia Murta,240,-46.4619,-72.6686,115,Rio Baker,1151,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez),1993-08-01,2018-01-31,8423,-
11521005,DGA,dga_web,Lago General Carrera Fachinal,18,-46.5425,-72.2267,115,Rio Baker,1152,Vertiente Sur Lago General Carrera,2016-01-01,2019-12-31,1448,2017-11-25
11521002,DGA,dga_web,Chile Chico,215,-46.5436,-71.7089,115,Rio Baker,1152,Vertiente Sur Lago Jose Miguel Carrera,1963-02-06,2018-11-30,8785,-
11440000,DGA,dga_web,Glaciar San Rafael,8,-46.6433,-73.8575,114,Costeras E Islas Entre R Aisen Y R Baker Y Canal Gral. Martinez,1144,Costera Y Ventisqueros Entre R.  Exploradores Y Vent. Benito,2009-11-01,2018-12-21,1107,2017-01-01
11523002,DGA,dga_web,Lago General Carrera En Puerto Guadal,205,-46.8411,-72.6975,115,Rio Baker,1152,Vertiente Sur Lago General Carrera,2015-12-01,2019-12-31,1374,2019-05-07
11523001,DGA,dga_web,Puerto Guadal,210,-46.8428,-72.7008,115,Rio Baker,1152,Vertiente Sur Lago Jose Miguel Carrera,1993-12-08,2016-03-31,5722,-
11517002,DGA,dga_web,Lago General Carrera En Desage,210,-46.8456,-72.8033,115,Rio Baker,1151,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez),2015-02-01,2019-12-31,1769,2019-05-31
11533001,DGA,dga_web,Estancia Valle Chacabuco,343,-47.1164,-72.4844,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,1993-05-01,2019-08-31,8608,-
11532000,DGA,dga_web,Rio Nef Antes Junta Estero El Revalse,281,-47.1378,-73.0869,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2010-12-01,2019-12-31,2939,2017-06-02
11536004,DGA,dga_web,Rio Baker En Angostura Chacabuco,160,-47.1414,-72.7258,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2003-06-01,2019-12-31,5509,2017-12-01
11540000,DGA,dga_web,Lago Cachet 2 En Glaciar Colonia,427,-47.1981,-73.25,115,Rio Baker,1154,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,2009-08-12,2019-12-31,1829,2017-05-31
11536003,DGA,dga_web,Aerodromo Cochrane,200,-47.2442,-72.5831,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,1997-10-01,1998-03-31,182,-
11536001,DGA,dga_web,Rio Cochrane En Cochrane,140,-47.2517,-72.5644,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2004-12-01,2019-12-31,4629,2017-12-01
11541000,DGA,dga_web,Rio Colonia En Nacimiento,146,-47.3392,-73.1147,115,Rio Baker,1154,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,2009-12-01,2019-12-31,2850,2017-06-06
11546001,DGA,dga_web,Caleta Tortel,10,-47.7997,-73.5358,115,Rio Baker,1154,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,2002-08-01,2019-12-31,5299,2017-10-20
11711000,DGA,dga_web,Rio Pascua Ante Junta Rio Quetru,20,-48.1592,-73.0889,117,Rio Pascua,1171,Rio Pascua,2003-03-19,2019-12-31,5763,2017-11-30
11700001,DGA,dga_web,Rio Mayer Reten,450,-48.2083,-72.3228,117,Rio Pascua,1170,Lago O'Higgins,1993-04-17,2004-08-31,3279,-
11800000,DGA,dga_web,Jorge Montt,170,-48.2536,-73.4597,118,Costeras Entre R. Pascua Limite Region. Archipielago Guayeco,1180,Costeras Entre Rio Pascua Y Limite Region,2017-05-01,2019-12-31,947,2017-06-01
11701002,DGA,dga_web,Villa Ohiggins,270,-48.4692,-72.5589,117,Rio Pascua,1170,Lago O'Higgins,1993-10-01,2008-12-24,4904,-
11702000,DGA,dga_web,Lago Ohiggins En Villa Ohiggins,300,-48.5169,-72.5953,117,Rio Pascua,1170,Lago O'Higgins,2003-03-18,2019-12-31,5650,2017-10-01
12000000,DGA,dga_web,Glaciar Tempano,20,-48.8347,-74.1831,120,Costeras Entre Limite Region Y Seno Andrew,1200,Costeras Del Canal Mesier Entre Limite Region Y Peninsula Exmouth,2013-08-11,2019-12-31,1809,2013-08-11
11704001,DGA,dga_web,Candelario Mancilla,300,-48.8775,-72.7394,117,Rio Pascua,1170,Lago O'Higgins,1967-04-01,2019-12-31,7211,2017-12-01
11706000,DGA,dga_web,Glaciar Ohiggins,5,-48.9272,-73.1172,117,Rio Pascua,1170,Lago O'Higgins,2009-12-01,2019-12-31,2399,2011-12-31
12125002,DGA,dga_web,Rio Punta Eva En Puerto Eden,10,-49.1103,-74.4119,121,Islas Entre Limite Region Y Canal Ancho Y Estrecho De La Concepcion,1212,Isla Wellington E Isla Entre Esta Y El Oriente,2006-04-04,2011-11-30,1648,-
12125001,DGA,dga_web,Puerto Eden,10,-49.1228,-74.4069,121,Islas Entre Limite Region Y Canal Ancho Y Estrecho De La Concepcion,1212,Isla Wellington E Isla Entre Esta Y El Oriente,1997-11-01,2011-11-30,3858,-
12280004,DGA,dga_web,Lago Dickson,200,-50.8228,-73.1125,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2003-12-01,2019-12-31,5029,2017-06-30
12280006,DGA,dga_web,Lago Paine,440,-50.8414,-72.9047,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2009-06-01,2019-12-31,3252,2017-06-30
12283004,DGA,dga_web,Laguna Azul,240,-50.8789,-72.7328,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1997-07-01,2003-03-16,1363,-
12283001,DGA,dga_web,Cerro Guido,230,-50.8986,-72.3314,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1984-01-01,2019-12-31,12657,2018-02-21
12280002,DGA,dga_web,Rio Paine En Parque Nacional 2,90,-50.9603,-72.7925,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2007-02-16,2019-12-31,4434,2017-06-29
12284009,DGA,dga_web,Lago Sarmiento,110,-51.0108,-72.7106,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1964-03-01,2019-12-31,7547,2017-06-01
12284006,DGA,dga_web,Rio Las Chinas En Cerro Guido,75,-51.0508,-72.5169,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2004-12-09,2019-12-31,5338,2017-10-20
12283003,DGA,dga_web,Lago Pehoe,40,-51.0783,-72.9933,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1964-03-01,2019-12-31,3986,2017-07-19
12287002,DGA,dga_web,Lago Grey,50,-51.1114,-73.13,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2011-09-24,2019-12-31,2953,2017-10-19
12288000,DGA,dga_web,Glaciar Tindall,345,-51.1158,-73.2825,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2011-02-10,2019-12-31,1988,2014-11-01
12286001,DGA,dga_web,Torres Del Paine,25,-51.1842,-72.9669,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1982-05-01,2019-12-31,13675,2017-07-14
12283002,DGA,dga_web,Estancia Rio Paine,150,-51.2361,-72.9022,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1970-05-01,1979-12-31,2619,-
12288003,DGA,dga_web,Rio Tindall En Desembocadura,18,-51.2564,-73.1561,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2014-11-01,2019-08-31,1221,-
12284010,DGA,dga_web,Cerro Castillo,130,-51.26,-72.3272,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1980-02-01,2019-09-11,13670,2017-10-18
12286002,DGA,dga_web,Rio Rincon En Ruta Y-290,36,-51.3139,-72.8292,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2010-01-01,2019-12-31,3137,2017-06-30
12289001,DGA,dga_web,Rio Serrano En Desembocadura,25,-51.3328,-73.1092,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2007-02-20,2019-12-31,4229,2017-06-30
12273000,DGA,dga_web,Glaciar Balmaceda,0,-51.4197,-73.1,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1227,Costeras Entre Peninsula Roca Y Rio Serrano,2012-06-01,2019-08-31,792,-
12400001,DGA,dga_web,Casas Viejas,230,-51.6975,-72.3297,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion,1980-02-01,2019-08-31,13724,-
12293001,DGA,dga_web,Puerto Natales,45,-51.7336,-72.4781,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1229,Costeras Entre Rio Serrano Y Rio Hollenberg,1986-01-01,2019-12-31,12120,2017-07-01
12400003,DGA,dga_web,Rio Tranquilo En Ruta N 9,30,-51.8233,-72.1592,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion,2008-01-01,2019-08-31,4125,-
12600001,DGA,dga_web,Rio Rubens En Ruta N 9,180,-52.03,-71.9414,126,Vertiente Del Atlantico,1260,Vertiente Del Atlantico,2006-03-01,2019-12-31,4922,2017-09-28
12640001,DGA,dga_web,Teniente Merino,160,-52.0342,-70.7333,126,Vertiente Del Atlantico,1264,Rio Gallegos Chico,1984-01-01,2019-08-31,12615,-
12400002,DGA,dga_web,Rubens En Ruta N. 9,190,-52.0389,-71.9419,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion,1990-01-01,2006-07-31,5488,-
12622001,DGA,dga_web,Rio Penitente En Morro Chico,170,-52.0511,-71.4247,126,Vertiente Del Atlantico,1262,Rio Penitente,2007-01-01,2019-12-31,4547,2017-07-17
12402000,DGA,dga_web,Lago Anibal Pinto,51,-52.0911,-72.4361,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion,2010-05-10,2019-12-31,3084,2017-12-14
12680001,DGA,dga_web,Monte Aymond,160,-52.1644,-69.6078,126,Vertiente Del Atlantico,1268,Costeras Entre Canadon Seco Y Canadon Grande,1995-10-01,2019-12-31,7665,2017-06-30
12620000,DGA,dga_web,Penitente Alto,290,-52.2092,-71.6806,126,Vertiente Del Atlantico,1262,Rio Penitente,2010-01-01,2019-12-31,3413,2017-06-30
12403000,DGA,dga_web,Seno Obstruccin,4,-52.2094,-72.4783,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion,2010-01-01,2019-12-31,3499,2017-12-14
12540001,DGA,dga_web,Ohiggins Villa,70,-52.3161,-69.6881,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1254,Costeras Entre Chorrillo Kimiri Aike (Incl.) Y Canadon Grande (Incl.),1993-09-01,1999-03-31,1798,-
12622002,DGA,dga_web,Villa Tehuelche,190,-52.4414,-71.4022,126,Vertiente Del Atlantico,1262,Rio Penitente,1980-02-01,2019-12-31,14158,2018-01-26
12803000,DGA,dga_web,Bahia Lomas,10,-52.5472,-69.3269,128,Tierra Del Fuego,1280,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,2011-02-01,2019-08-31,2778,-
12452002,DGA,dga_web,Rio Perez,5,-52.5486,-71.9603,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1245,Costeras Continentales Del Seno Skyring,1989-12-01,2015-06-03,7902,-
12452001,DGA,dga_web,Rio Perez En Desembocadura,20,-52.5492,-71.9747,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1245,Costeras Continentales Del Seno Skyring,2010-04-16,2019-12-31,3540,2017-06-30
12530001,DGA,dga_web,San Gregorio,3,-52.5664,-70.0706,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1253,Costeras Entre R. Santa Susana Y Chorrillo Kimiri Aike,1991-11-01,2019-12-30,9958,2017-06-30
12454001,DGA,dga_web,Rio Verde,10,-52.6042,-71.5019,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1245,Costeras Continentales Del Seno Skyring,1993-02-01,2019-12-31,9641,2017-06-30
12440001,DGA,dga_web,Rocallosas,10,-52.6514,-71.9631,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244,Isla Riesco,1993-02-01,2019-08-31,5435,-
12802001,DGA,dga_web,Rio Side En Cerro Sombrero,10,-52.7681,-69.2772,128,Tierra Del Fuego,1280,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,2010-04-17,2019-12-31,3488,2017-06-30
12802002,DGA,dga_web,Cerro Sombrero,30,-52.7764,-69.2928,128,Tierra Del Fuego,1280,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,1984-01-01,2015-03-31,10540,-
12449002,DGA,dga_web,Cordillera Riesco,456,-52.8425,-71.7642,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244,Isla Riesco,2011-01-01,2019-12-31,3173,2017-06-30
12806004,DGA,dga_web,Bahia San Felipe,10,-52.8697,-69.9319,128,Tierra Del Fuego,1280,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,1973-11-01,2019-12-31,15477,2017-12-31
12449001,DGA,dga_web,Isla Riesco,10,-52.8819,-71.5706,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244,Isla Riesco,1990-03-01,2019-08-31,10478,-
12448001,DGA,dga_web,Rio Grande En Isla Riesco,5,-52.9964,-71.8706,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244,Isla Riesco,2006-08-01,2011-04-19,1206,-
12587000,DGA,dga_web,Bitsch Alto,328,-53.0919,-71.0025,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258,Costeras E Islas Orientales De La Peninsula Brunswick,2009-06-09,2019-12-31,3330,2017-06-30
12586004,DGA,dga_web,Punta Arenas,5,-53.1233,-70.8772,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258,Costeras E Islas Orientales De La Peninsula Brunswick,1973-11-01,2019-12-31,16861,2017-10-01
12586009,DGA,dga_web,Canal De Trasvase Estero Llau-Llau,80,-53.125,-70.9358,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258,Costeras E Islas Orientales De La Peninsula Brunswick,2005-01-01,2019-12-31,5437,2017-06-30
